srcIp,dstIp,srcPort,dstPort,protocol
10.22.15.8,10.10.240.119,12345,41052,['tcp']
10.22.15.8,10.10.240.119,12345,41056,['tcp']
10.22.15.8,10.10.240.119,12345,41096,['tcp']
10.22.15.8,10.10.240.119,12345,41000,['tcp']
10.22.15.8,10.10.240.119,12345,41028,['tcp']
10.22.15.8,10.10.240.119,12345,41040,['tcp']
10.22.15.8,10.10.240.119,12345,41094,['tcp']
10.22.15.8,10.10.240.119,12345,41134,['tcp']
10.22.15.8,10.10.240.119,12345,41150,['tcp']
10.22.15.8,10.10.240.119,12345,41176,['tcp']
10.22.15.8,10.10.240.119,12345,41180,['tcp']
10.22.15.8,10.10.240.119,12345,41124,['tcp']
10.22.15.8,10.10.240.119,12345,41146,['tcp']
10.22.15.8,10.10.240.119,12345,41162,['tcp']
10.22.15.8,10.10.240.119,12345,41170,['tcp']
10.22.15.8,10.10.240.119,12345,41182,['tcp']
10.22.15.8,10.10.240.119,12345,41192,['tcp']
10.22.15.8,10.10.240.119,12345,41208,['tcp']
10.22.15.8,10.10.240.119,12345,41288,['tcp']
10.22.15.8,10.10.240.119,12345,41354,['tcp']
10.22.15.8,10.10.240.119,12345,41220,['tcp']
10.22.15.8,10.10.240.119,12345,41234,['tcp']
10.22.15.8,10.10.240.119,12345,41236,['tcp']
10.22.15.8,10.10.240.119,12345,41278,['tcp']
10.22.15.8,10.10.240.119,12345,41296,['tcp']
10.22.15.8,10.10.240.119,12345,41368,['tcp']
10.22.15.8,10.10.240.119,12345,41370,['tcp']
10.22.15.8,10.10.240.119,12345,41376,['tcp']
10.22.15.8,10.10.240.119,12345,41372,['tcp']
10.22.16.33,10.10.240.125,43986,58625,['tcp']
10.22.15.8,10.10.240.119,12345,41390,['tcp']
10.22.15.8,10.10.240.119,12345,41432,['tcp']
10.22.15.8,10.10.240.119,12345,41440,['tcp']
10.22.15.8,10.10.240.119,12345,41382,['tcp']
10.22.15.8,10.10.240.119,12345,41384,['tcp']
10.22.15.8,10.10.240.119,12345,41392,['tcp']
10.22.15.8,10.10.240.119,12345,41454,['tcp']
10.22.15.8,10.10.240.119,12345,41450,['tcp']
10.22.15.8,10.10.240.119,12345,41452,['tcp']
10.22.15.8,10.10.240.119,12345,41476,['tcp']
10.22.15.8,10.10.240.119,12345,41478,['tcp']
10.22.15.8,10.10.240.119,12345,41462,['tcp']
10.22.15.8,10.10.240.119,12345,41472,['tcp']
10.22.15.8,10.10.240.119,12345,41516,['tcp']
10.22.15.8,10.10.240.119,12345,41514,['tcp']
10.22.16.75,10.10.240.104,44598,12834,"['tcp', 'http2']"
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.15.8,10.10.240.119,12345,41536,['tcp']
10.22.15.8,10.10.240.119,12345,41552,['tcp']
10.22.15.8,10.10.240.119,12345,41554,['tcp']
10.22.15.8,10.10.240.119,12345,41564,['tcp']
10.22.16.131,10.10.240.104,46104,12834,"['tcp', 'http2']"
10.22.15.8,10.10.240.119,12345,41594,['tcp']
10.22.16.33,10.10.240.125,44002,58625,['tcp']
10.22.16.100,10.10.240.99,58472,10050,['tcp']
10.22.15.8,10.10.240.119,12345,41608,['tcp']
10.22.15.8,10.10.240.119,12345,41606,['tcp']
10.22.16.33,10.10.240.125,43490,58625,['tcp']
10.22.15.8,10.10.240.119,12345,41626,['tcp']
10.22.15.8,10.10.240.119,12345,41628,['tcp']
10.22.15.8,10.10.240.119,12345,41630,['tcp']
10.22.15.8,10.10.240.119,12345,41646,['tcp']
10.22.15.8,10.10.240.119,12345,41654,['tcp']
10.22.15.8,10.10.240.119,12345,41666,['tcp']
10.22.15.8,10.10.240.119,12345,41698,['tcp']
10.22.15.8,10.10.240.119,12345,41714,['tcp']
10.22.15.8,10.10.240.119,12345,41720,['tcp']
10.22.15.8,10.10.240.119,12345,41724,['tcp']
10.22.15.8,10.10.240.119,12345,41734,['tcp']
10.22.15.8,10.10.240.119,12345,41738,['tcp']
10.22.15.8,10.10.240.119,12345,41746,['tcp']
10.22.15.8,10.10.240.119,12345,41764,['tcp']
10.22.15.8,10.10.240.119,12345,41750,['tcp']
10.22.15.8,10.10.240.119,12345,41766,['tcp']
10.22.16.33,10.10.240.124,58248,2181,['tcp']
10.22.16.33,10.10.240.125,44110,58625,['tcp']
10.22.16.33,10.10.240.125,43570,58625,['tcp']
10.22.16.33,10.10.240.125,45808,48533,['tcp']
10.22.16.33,10.10.240.125,44112,58625,['tcp']
10.22.16.33,10.10.240.125,44114,58625,['tcp']
10.22.25.127,10.10.240.99,9200,39190,['tcp']
10.22.25.127,10.10.240.99,9200,39796,['tcp']
10.22.16.33,10.10.240.125,44122,58625,['tcp']
10.22.25.81,10.10.240.99,51216,8086,['tcp']
10.22.16.33,10.10.240.124,58820,2181,['tcp']
10.22.16.33,10.10.240.125,44130,58625,['tcp']
10.22.16.33,10.10.240.125,43594,58625,['tcp']
10.22.16.100,10.10.240.99,58426,10050,['tcp']
10.22.16.33,10.10.240.123,54754,2181,['tcp']
10.22.16.33,10.10.240.124,58830,2181,['tcp']
10.22.16.33,10.10.240.124,58834,2181,['tcp']
10.22.16.33,10.10.240.123,54760,2181,['tcp']
10.22.16.33,10.10.240.125,35391,48533,['tcp']
10.22.16.33,10.10.240.125,55215,48533,['tcp']
10.22.25.81,10.10.240.99,51094,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.124,57016,2181,['tcp']
10.22.16.33,10.10.240.125,42780,58625,['tcp']
10.22.16.33,10.10.240.125,52680,48533,['tcp']
10.22.16.33,10.10.240.125,42784,58625,['tcp']
10.22.16.33,10.10.240.125,42354,58625,['tcp']
10.22.16.33,10.10.240.125,47843,48533,['tcp']
10.22.16.33,10.10.240.125,51815,48533,['tcp']
10.22.16.33,10.10.240.125,42360,58625,['tcp']
10.22.16.226,10.10.240.104,45762,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.124,57529,2181,['tcp']
10.22.16.33,10.10.240.125,42362,58625,['tcp']
10.22.16.33,10.10.240.124,57578,2181,['tcp']
10.22.16.33,10.10.240.125,42364,58625,['tcp']
10.22.16.33,10.10.240.125,51303,48533,['tcp']
10.22.16.33,10.10.240.124,57060,2181,['tcp']
10.22.16.33,10.10.240.125,39582,2181,['tcp']
10.22.16.75,10.10.240.104,35896,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,40106,2181,['tcp']
10.22.25.21,10.10.240.125,47256,3306,['tcp']
10.22.16.33,10.10.240.125,52306,48533,['tcp']
10.22.16.33,10.10.240.125,43604,58625,['tcp']
10.22.16.33,10.10.240.125,42484,48533,['tcp']
10.22.16.33,10.10.240.125,36060,48533,['tcp']
10.22.16.33,10.10.240.125,43002,58625,['tcp']
10.22.16.33,10.10.240.125,43944,58625,['tcp']
10.22.30.51,10.10.240.142,42442,9092,['tcp']
10.22.16.33,10.10.240.125,43962,58625,['tcp']
10.22.16.100,10.10.240.99,58416,10050,['tcp']
10.22.25.81,10.10.240.99,51256,8086,"['tcp', 'http']"
10.22.16.237,10.10.240.104,53260,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,43964,58625,['tcp']
10.22.25.81,10.10.240.99,51106,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,55644,48533,['tcp']
10.22.16.100,10.10.240.99,58324,10050,['tcp']
10.22.25.81,10.10.240.99,51162,8086,"['tcp', 'http']"
10.22.25.2,10.10.240.224,21050,45352,['tcp']
10.22.25.2,10.10.240.224,21050,45360,['tcp']
10.22.16.33,10.10.240.125,48157,48533,['tcp']
10.22.16.33,10.10.240.125,42982,58625,['tcp']
10.22.16.33,10.10.240.125,42984,58625,['tcp']
10.22.16.33,10.10.240.125,42987,58625,['tcp']
10.22.16.33,10.10.240.125,42460,58625,['tcp']
10.22.16.33,10.10.240.125,44346,48533,['tcp']
10.22.16.33,10.10.240.125,43020,58625,['tcp']
10.22.16.33,10.10.240.125,43634,58625,['tcp']
10.22.16.33,10.10.240.125,43636,58625,['tcp']
10.22.16.33,10.10.240.125,57961,48533,['tcp']
10.22.16.33,10.10.240.125,43642,58625,['tcp']
10.22.16.33,10.10.240.125,43644,58625,['tcp']
10.22.16.33,10.10.240.125,43030,58625,['tcp']
10.22.16.33,10.10.240.125,43646,58625,['tcp']
10.22.16.33,10.10.240.125,44529,48533,['tcp']
10.22.16.33,10.10.240.125,40037,48533,['tcp']
10.22.16.33,10.10.240.125,53928,48533,['tcp']
10.22.16.33,10.10.240.125,43338,58625,['tcp']
10.22.16.33,10.10.240.125,39828,48533,['tcp']
10.22.16.33,10.10.240.125,43726,58625,['tcp']
10.22.16.75,10.10.240.104,42158,12834,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,43730,58625,['tcp']
10.22.25.81,10.10.240.99,51240,8086,"['tcp', 'http']"
10.22.16.131,10.10.240.104,43616,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,43600,58625,['tcp']
10.22.16.33,10.10.240.125,43602,58625,['tcp']
10.22.16.33,10.10.240.125,42996,58625,['tcp']
10.22.16.33,10.10.240.125,44222,58625,['tcp']
10.22.16.33,10.10.240.125,44224,58625,['tcp']
10.22.16.33,10.10.240.125,48523,48533,['tcp']
10.22.16.226,10.10.240.104,45792,12834,['tcp']
10.22.16.33,10.10.240.125,44228,58625,['tcp']
10.22.16.33,10.10.240.125,60013,48533,['tcp']
10.22.16.131,10.10.240.104,43904,12834,['tcp']
10.22.16.33,10.10.240.125,44230,58625,['tcp']
10.22.16.75,10.10.240.104,60282,12834,['tcp']
10.22.16.33,10.10.240.125,44232,58625,['tcp']
10.22.16.33,10.10.240.125,37154,48533,['tcp']
10.22.16.33,10.10.240.125,43654,58625,['tcp']
10.22.16.33,10.10.240.125,44962,48533,['tcp']
10.22.25.81,10.10.240.99,51226,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,44240,58625,['tcp']
10.22.16.33,10.10.240.125,43658,58625,['tcp']
10.22.16.33,10.10.240.125,34733,48533,['tcp']
10.22.16.33,10.10.240.125,44246,58625,['tcp']
10.22.16.33,10.10.240.125,43660,58625,['tcp']
10.22.16.131,10.10.240.104,50916,12834,['tcp']
10.22.16.33,10.10.240.125,44248,58625,['tcp']
10.22.16.33,10.10.240.125,40217,48533,['tcp']
10.22.16.33,10.10.240.125,44484,58625,['tcp']
10.22.16.33,10.10.240.125,59792,48533,['tcp']
10.22.16.33,10.10.240.125,42998,48533,['tcp']
10.22.16.33,10.10.240.125,43904,58625,['tcp']
10.22.16.33,10.10.240.125,44506,58625,['tcp']
10.22.16.237,10.10.240.104,50330,12834,['tcp']
10.22.16.33,10.10.240.125,44508,58625,['tcp']
10.22.16.131,10.10.240.104,46698,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,41848,48533,['tcp']
10.22.16.33,10.10.240.125,44510,58625,['tcp']
10.22.16.75,10.10.240.104,52048,12834,['tcp']
10.22.16.33,10.10.240.125,44532,58625,['tcp']
10.22.16.100,10.10.240.99,58514,10050,['tcp']
10.22.16.33,10.10.240.125,43935,58625,['tcp']
10.22.16.33,10.10.240.125,36874,48533,['tcp']
10.22.16.33,10.10.240.125,44538,58625,['tcp']
10.22.16.33,10.10.240.125,58964,48533,['tcp']
10.22.16.33,10.10.240.125,44540,58625,['tcp']
10.22.16.33,10.10.240.125,44150,58625,['tcp']
10.22.16.33,10.10.240.125,50064,48533,['tcp']
10.22.16.33,10.10.240.125,44154,58625,['tcp']
10.22.16.33,10.10.240.125,44156,58625,['tcp']
10.22.16.33,10.10.240.125,44158,58625,['tcp']
10.22.16.33,10.10.240.125,33593,48533,['tcp']
10.22.16.33,10.10.240.125,44176,58625,['tcp']
10.22.16.33,10.10.240.125,43616,58625,['tcp']
10.22.16.33,10.10.240.125,43618,58625,['tcp']
10.22.16.33,10.10.240.125,43622,58625,['tcp']
10.22.16.33,10.10.240.125,58213,48533,['tcp']
10.22.16.33,10.10.240.125,44200,58625,['tcp']
10.22.16.33,10.10.240.125,53679,48533,['tcp']
10.22.16.33,10.10.240.125,44458,58625,['tcp']
10.22.16.33,10.10.240.125,43848,58625,['tcp']
10.22.16.33,10.10.240.125,47004,48533,['tcp']
10.22.16.33,10.10.240.125,54413,48533,['tcp']
10.22.16.33,10.10.240.125,44470,58625,['tcp']
10.22.16.33,10.10.240.125,44472,58625,['tcp']
10.22.16.100,10.10.240.99,58456,10050,['tcp']
10.22.16.33,10.10.240.125,47555,48533,['tcp']
10.22.16.33,10.10.240.125,44474,58625,['tcp']
10.22.16.100,10.10.240.99,58508,10050,['tcp']
10.22.16.33,10.10.240.125,52527,48533,['tcp']
10.22.16.33,10.10.240.125,44478,58625,['tcp']
10.22.16.33,10.10.240.125,44280,58625,['tcp']
10.22.16.33,10.10.240.125,46560,48533,['tcp']
10.22.16.33,10.10.240.125,44372,58625,['tcp']
10.22.16.226,10.10.240.104,45800,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,44382,58625,['tcp']
10.22.16.229,10.10.240.104,42670,12834,"['tcp', 'http2']"
10.22.16.100,10.10.240.99,58446,10050,['tcp']
10.22.16.33,10.10.240.125,32939,48533,['tcp']
10.22.16.131,10.10.240.104,48506,12834,"['tcp', 'http2']"
10.22.16.100,10.10.240.99,58496,10050,['tcp']
10.22.16.33,10.10.240.125,45543,48533,['tcp']
10.22.16.33,10.10.240.125,44390,58625,['tcp']
10.22.16.33,10.10.240.125,43714,58625,['tcp']
10.22.16.33,10.10.240.125,44282,58625,['tcp']
10.22.16.33,10.10.240.125,44284,58625,['tcp']
10.22.16.33,10.10.240.125,42773,48533,['tcp']
10.22.16.33,10.10.240.125,44378,58625,['tcp']
10.22.16.33,10.10.240.125,35682,48533,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,44262,58625,['tcp']
10.22.16.33,10.10.240.125,44264,58625,['tcp']
10.22.16.33,10.10.240.125,50847,48533,['tcp']
10.22.16.33,10.10.240.125,43682,58625,['tcp']
10.22.16.100,10.10.240.99,58442,10050,['tcp']
10.22.16.237,10.10.240.104,55728,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,44392,58625,['tcp']
10.22.16.33,10.10.240.125,44406,58625,['tcp']
10.22.16.33,10.10.240.125,42812,48533,['tcp']
10.22.16.33,10.10.240.125,44508,48533,['tcp']
10.22.16.33,10.10.240.125,44412,58625,['tcp']
10.22.16.33,10.10.240.125,44414,58625,['tcp']
10.22.16.237,10.10.240.104,53062,12834,['tcp']
10.22.16.33,10.10.240.125,51426,48533,['tcp']
10.22.16.33,10.10.240.125,44416,58625,['tcp']
10.22.16.33,10.10.240.125,51692,48533,['tcp']
10.22.16.33,10.10.240.125,44250,58625,['tcp']
10.22.16.33,10.10.240.125,43666,58625,['tcp']
10.22.16.33,10.10.240.125,44564,48533,['tcp']
10.22.16.33,10.10.240.125,43668,58625,['tcp']
10.22.16.33,10.10.240.125,44254,58625,['tcp']
10.22.16.33,10.10.240.125,44256,58625,['tcp']
10.22.16.33,10.10.240.125,43672,58625,['tcp']
10.22.25.81,10.10.240.99,51196,8086,"['tcp', 'http']"
10.22.16.100,10.10.240.99,58406,10050,['tcp']
10.22.16.33,10.10.240.125,43336,58625,['tcp']
10.22.16.33,10.10.240.125,43372,58625,['tcp']
10.22.16.33,10.10.240.125,59627,48533,['tcp']
10.22.16.100,10.10.240.99,58360,10050,['tcp']
10.22.16.33,10.10.240.125,43398,58625,['tcp']
10.22.16.33,10.10.240.125,42650,58625,['tcp']
10.22.16.33,10.10.240.125,43260,58625,['tcp']
10.22.16.33,10.10.240.125,58883,48533,['tcp']
10.22.16.237,10.10.240.104,38972,12834,['tcp']
10.22.16.33,10.10.240.125,48140,48533,['tcp']
10.22.16.33,10.10.240.125,42490,58625,['tcp']
10.22.16.100,10.10.240.99,58380,10050,['tcp']
10.22.16.33,10.10.240.123,53626,2181,['tcp']
10.22.16.33,10.10.240.125,40220,2181,['tcp']
10.22.16.33,10.10.240.125,43022,58625,['tcp']
10.22.16.33,10.10.240.125,43024,58625,['tcp']
10.22.16.75,10.10.240.104,46842,12834,['tcp']
10.22.16.226,10.10.240.104,45776,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,42520,58625,['tcp']
10.22.16.237,10.10.240.104,48774,12834,['tcp']
10.22.16.33,10.10.240.125,48544,48533,['tcp']
10.22.16.33,10.10.240.125,59517,48533,['tcp']
10.22.16.33,10.10.240.125,40096,2181,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,43472,58625,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.75,10.10.240.104,40048,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,40690,2181,['tcp']
10.22.16.33,10.10.240.125,43036,58625,['tcp']
10.22.16.229,10.10.240.104,42632,12834,['tcp']
10.22.16.33,10.10.240.125,42562,58625,['tcp']
10.22.16.100,10.10.240.99,58334,10050,['tcp']
10.22.16.33,10.10.240.125,43044,58625,['tcp']
10.22.16.33,10.10.240.125,36323,48533,['tcp']
10.22.16.33,10.10.240.125,43058,58625,['tcp']
10.22.16.131,10.10.240.104,41448,12834,['tcp']
10.22.16.33,10.10.240.125,43486,58625,['tcp']
10.22.16.100,10.10.240.99,58422,10050,['tcp']
10.22.16.33,10.10.240.125,43540,58625,['tcp']
10.22.16.33,10.10.240.124,58242,2181,['tcp']
10.22.16.33,10.10.240.125,43552,58625,['tcp']
10.22.16.33,10.10.240.125,40770,2181,['tcp']
10.22.16.33,10.10.240.125,40774,2181,['tcp']
