srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,51631,48533,['tcp']
10.22.16.33,10.10.240.125,46492,58625,['tcp']
10.22.16.131,10.10.240.104,49246,12834,"['tcp', 'http2']"
10.22.16.226,10.10.240.104,37094,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46494,58625,['tcp']
10.22.16.33,10.10.240.125,53966,48533,['tcp']
10.22.16.33,10.10.240.125,46496,58625,['tcp']
10.22.16.229,10.10.240.104,33968,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46502,58625,['tcp']
10.22.25.81,10.10.240.99,47136,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,46662,58625,['tcp']
10.22.16.33,10.10.240.125,45121,48533,['tcp']
10.22.16.33,10.10.240.125,46666,58625,['tcp']
10.22.25.21,10.10.240.125,46382,3306,"['tcp', 'mysql']"
10.22.25.21,10.10.240.125,46388,3306,"['tcp', 'mysql']"
10.22.16.33,10.10.240.125,46672,58625,['tcp']
10.22.16.33,10.10.240.125,46674,58625,['tcp']
10.22.16.33,10.10.240.125,46684,58625,['tcp']
10.22.16.33,10.10.240.125,59703,48533,['tcp']
10.22.16.33,10.10.240.125,46688,58625,['tcp']
10.22.25.81,10.10.240.99,47158,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,46690,58625,['tcp']
10.22.16.100,10.10.240.99,55076,10050,['tcp']
10.22.16.33,10.10.240.125,49244,48533,['tcp']
10.22.16.33,10.10.240.125,46696,58625,['tcp']
10.22.16.33,10.10.240.125,46286,58625,['tcp']
10.22.16.33,10.10.240.125,48352,48533,['tcp']
10.22.16.33,10.10.240.125,46288,58625,['tcp']
10.22.16.33,10.10.240.125,46290,58625,['tcp']
10.22.16.33,10.10.240.125,46302,58625,['tcp']
10.22.16.33,10.10.240.125,46304,58625,['tcp']
10.22.16.33,10.10.240.125,40505,48533,['tcp']
10.22.30.51,10.10.240.142,42442,9092,['tcp']
10.22.16.33,10.10.240.125,58880,48533,['tcp']
10.22.16.33,10.10.240.125,46650,58625,['tcp']
10.22.16.33,10.10.240.125,33519,48533,['tcp']
10.22.16.33,10.10.240.125,46652,58625,['tcp']
10.22.16.33,10.10.240.125,46654,58625,['tcp']
10.22.16.100,10.10.240.99,55070,10050,['tcp']
10.22.16.33,10.10.240.125,34509,48533,['tcp']
10.22.16.33,10.10.240.125,46660,58625,['tcp']
10.22.16.33,10.10.240.125,46664,58625,['tcp']
10.22.16.33,10.10.240.125,33179,48533,['tcp']
10.22.16.33,10.10.240.125,46668,58625,['tcp']
10.22.16.33,10.10.240.125,46670,58625,['tcp']
10.22.16.33,10.10.240.125,37908,48533,['tcp']
10.22.16.33,10.10.240.125,52080,48533,['tcp']
10.22.16.100,10.10.240.99,54900,10050,['tcp']
10.22.16.33,10.10.240.125,59216,48533,['tcp']
10.22.16.33,10.10.240.125,44994,58625,['tcp']
10.22.16.33,10.10.240.125,45632,58625,['tcp']
10.22.16.33,10.10.240.125,35862,48533,['tcp']
10.22.16.33,10.10.240.125,45636,58625,['tcp']
10.22.16.33,10.10.240.125,44998,58625,['tcp']
10.22.16.33,10.10.240.125,45638,58625,['tcp']
10.22.16.33,10.10.240.125,40222,48533,['tcp']
10.22.16.33,10.10.240.125,45642,58625,['tcp']
10.22.16.33,10.10.240.125,45014,58625,['tcp']
10.22.16.33,10.10.240.125,45648,58625,['tcp']
10.22.16.33,10.10.240.125,42016,48533,['tcp']
10.22.16.33,10.10.240.125,45654,58625,['tcp']
10.22.16.33,10.10.240.125,50509,48533,['tcp']
10.22.16.33,10.10.240.125,45760,58625,['tcp']
10.22.16.100,10.10.240.99,54966,10050,['tcp']
10.22.16.33,10.10.240.125,45772,58625,['tcp']
10.22.16.33,10.10.240.125,45774,58625,['tcp']
10.22.16.33,10.10.240.125,46572,48533,['tcp']
10.22.16.33,10.10.240.125,38684,48533,['tcp']
10.22.16.33,10.10.240.125,45776,58625,['tcp']
10.22.16.33,10.10.240.125,45778,58625,['tcp']
10.22.16.33,10.10.240.125,45410,48533,['tcp']
10.22.30.51,10.10.240.142,42442,9092,['tcp']
10.22.16.33,10.10.240.125,45782,58625,['tcp']
10.22.16.33,10.10.240.125,45274,58625,['tcp']
10.22.16.33,10.10.240.125,58042,48533,['tcp']
10.22.16.33,10.10.240.125,45786,58625,['tcp']
10.22.16.33,10.10.240.125,45278,58625,['tcp']
10.22.16.33,10.10.240.125,35685,48533,['tcp']
10.22.16.33,10.10.240.125,45792,58625,['tcp']
10.22.16.33,10.10.240.125,45794,58625,['tcp']
10.22.16.100,10.10.240.99,54946,10050,['tcp']
10.22.16.33,10.10.240.125,44928,58625,['tcp']
10.22.16.33,10.10.240.125,45578,58625,['tcp']
10.22.16.33,10.10.240.125,45586,58625,['tcp']
10.22.16.33,10.10.240.125,43600,48533,['tcp']
10.22.16.33,10.10.240.125,45588,58625,['tcp']
10.22.16.33,10.10.240.125,45590,58625,['tcp']
10.22.16.131,10.10.240.104,40336,12834,"['tcp', 'http2']"
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,45570,58625,['tcp']
10.22.16.33,10.10.240.125,45572,58625,['tcp']
10.22.16.131,10.10.240.104,44324,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,45580,58625,['tcp']
10.22.16.33,10.10.240.125,39587,48533,['tcp']
10.22.16.237,10.10.240.104,50994,12834,['tcp']
10.22.16.131,10.10.240.104,36414,12834,['tcp']
10.22.16.33,10.10.240.125,45592,58625,['tcp']
10.22.16.33,10.10.240.125,45722,58625,['tcp']
10.22.16.33,10.10.240.125,60202,48533,['tcp']
10.22.16.33,10.10.240.125,45724,58625,['tcp']
10.22.16.33,10.10.240.125,45730,58625,['tcp']
10.22.16.33,10.10.240.125,34969,48533,['tcp']
10.22.16.237,10.10.240.104,45168,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,45732,58625,['tcp']
10.22.16.33,10.10.240.125,45734,58625,['tcp']
10.22.16.33,10.10.240.125,45744,58625,['tcp']
10.22.16.33,10.10.240.124,59936,2181,['tcp']
10.22.16.33,10.10.240.125,41383,48533,['tcp']
10.22.16.33,10.10.240.125,42958,2181,['tcp']
10.22.16.33,10.10.240.123,56368,2181,['tcp']
10.22.16.33,10.10.240.124,60442,2181,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,45752,58625,['tcp']
10.22.16.33,10.10.240.125,39675,48533,['tcp']
10.22.16.33,10.10.240.125,45666,58625,['tcp']
10.22.16.100,10.10.240.99,54956,10050,['tcp']
10.22.16.33,10.10.240.125,45172,58625,['tcp']
10.22.16.33,10.10.240.125,45672,58625,['tcp']
10.22.16.75,10.10.240.104,34440,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,60134,48533,['tcp']
10.22.16.33,10.10.240.125,45188,58625,['tcp']
10.22.16.33,10.10.240.125,45674,58625,['tcp']
10.22.16.237,10.10.240.104,49032,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,45676,58625,['tcp']
10.22.16.33,10.10.240.125,43136,48533,['tcp']
10.22.16.33,10.10.240.125,45678,58625,['tcp']
10.22.16.33,10.10.240.125,45660,58625,['tcp']
10.22.16.33,10.10.240.125,45680,58625,['tcp']
10.22.16.33,10.10.240.125,48432,48533,['tcp']
10.22.16.33,10.10.240.125,45682,58625,['tcp']
10.22.16.33,10.10.240.125,45684,58625,['tcp']
10.22.16.33,10.10.240.125,41251,48533,['tcp']
10.22.16.33,10.10.240.125,45704,58625,['tcp']
10.22.16.229,10.10.240.104,33930,12834,['tcp']
10.22.16.33,10.10.240.125,41147,48533,['tcp']
10.22.16.33,10.10.240.125,45708,58625,['tcp']
10.22.25.81,10.10.240.99,47000,8086,['tcp']
10.22.16.33,10.10.240.125,45710,58625,['tcp']
10.22.16.33,10.10.240.125,42629,48533,['tcp']
10.22.16.100,10.10.240.99,54952,10050,['tcp']
10.22.16.33,10.10.240.125,44135,48533,['tcp']
10.22.16.33,10.10.240.125,45622,58625,['tcp']
10.22.16.33,10.10.240.125,45630,58625,['tcp']
10.22.16.33,10.10.240.125,60123,48533,['tcp']
10.22.16.33,10.10.240.125,45634,58625,['tcp']
10.22.16.33,10.10.240.125,42299,48533,['tcp']
10.22.25.81,10.10.240.99,47050,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,45712,58625,['tcp']
10.22.16.33,10.10.240.125,45216,58625,['tcp']
10.22.16.100,10.10.240.99,54962,10050,['tcp']
10.22.16.33,10.10.240.125,45218,58625,['tcp']
10.22.16.33,10.10.240.125,45718,58625,['tcp']
10.22.16.33,10.10.240.125,34359,48533,['tcp']
10.22.25.21,10.10.240.116,54048,3306,"['tcp', 'mysql']"
10.22.16.131,10.10.240.104,48214,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,45720,58625,['tcp']
10.22.16.33,10.10.240.125,50221,48533,['tcp']
10.22.16.33,10.10.240.125,45738,58625,['tcp']
10.22.16.100,10.10.240.99,54920,10050,['tcp']
10.22.16.33,10.10.240.125,45804,58625,['tcp']
10.22.16.33,10.10.240.125,45806,58625,['tcp']
10.22.16.226,10.10.240.104,37074,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46438,48533,['tcp']
10.22.16.33,10.10.240.125,45812,58625,['tcp']
10.22.16.33,10.10.240.125,36643,48533,['tcp']
10.22.16.237,10.10.240.104,34068,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46710,58625,['tcp']
10.22.16.33,10.10.240.125,41139,48533,['tcp']
10.22.16.33,10.10.240.125,46712,58625,['tcp']
10.22.16.131,10.10.240.104,51724,12834,"['tcp', 'http2']"
10.22.16.226,10.10.240.104,37104,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46716,58625,['tcp']
10.22.16.33,10.10.240.125,46720,58625,['tcp']
10.22.16.33,10.10.240.125,41656,48533,['tcp']
10.22.16.33,10.10.240.125,46722,58625,['tcp']
10.22.16.33,10.10.240.125,35520,48533,['tcp']
10.22.16.33,10.10.240.125,46726,58625,['tcp']
10.22.16.33,10.10.240.125,46732,58625,['tcp']
10.22.16.100,10.10.240.99,55080,10050,['tcp']
10.22.16.33,10.10.240.125,37789,48533,['tcp']
10.22.16.33,10.10.240.124,33194,2181,['tcp']
10.22.16.33,10.10.240.123,57356,2181,['tcp']
10.22.16.33,10.10.240.125,43951,2181,['tcp']
10.22.16.33,10.10.240.125,46824,58625,['tcp']
10.22.16.33,10.10.240.125,46826,58625,['tcp']
10.22.16.33,10.10.240.125,36610,48533,['tcp']
10.22.16.33,10.10.240.125,46832,58625,['tcp']
10.22.16.237,10.10.240.104,56782,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46838,58625,['tcp']
10.22.16.33,10.10.240.125,60537,48533,['tcp']
10.22.16.33,10.10.240.125,46856,58625,['tcp']
10.22.16.33,10.10.240.125,46862,58625,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,40880,48533,['tcp']
10.22.16.33,10.10.240.125,46864,58625,['tcp']
10.22.25.81,10.10.240.99,47186,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,46870,58625,['tcp']
10.22.16.100,10.10.240.99,55096,10050,['tcp']
10.22.16.33,10.10.240.125,38209,48533,['tcp']
10.22.16.33,10.10.240.125,46872,58625,['tcp']
10.22.16.33,10.10.240.125,46874,58625,['tcp']
10.22.16.33,10.10.240.125,54824,48533,['tcp']
10.22.16.33,10.10.240.125,46880,58625,['tcp']
10.22.16.33,10.10.240.125,46950,58625,['tcp']
10.22.16.33,10.10.240.125,46952,58625,['tcp']
10.22.16.33,10.10.240.125,40023,48533,['tcp']
10.22.16.33,10.10.240.125,46954,58625,['tcp']
10.22.16.33,10.10.240.125,46960,58625,['tcp']
10.22.16.33,10.10.240.125,46988,58625,['tcp']
10.22.16.100,10.10.240.99,55110,10050,['tcp']
10.22.16.33,10.10.240.125,46998,58625,['tcp']
10.22.16.33,10.10.240.125,50950,48533,['tcp']
10.22.16.33,10.10.240.125,47008,58625,['tcp']
10.22.16.75,10.10.240.104,48286,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,51413,48533,['tcp']
10.22.16.33,10.10.240.125,47016,58625,['tcp']
10.22.16.33,10.10.240.125,46918,58625,['tcp']
10.22.16.131,10.10.240.104,54208,12834,"['tcp', 'http2']"
10.22.16.226,10.10.240.104,37110,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46928,58625,['tcp']
10.22.16.33,10.10.240.125,52045,48533,['tcp']
10.22.16.33,10.10.240.125,46930,58625,['tcp']
10.22.16.33,10.10.240.125,46932,58625,['tcp']
10.22.16.229,10.10.240.104,33984,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46936,58625,['tcp']
10.22.16.33,10.10.240.125,58603,48533,['tcp']
10.22.16.33,10.10.240.125,46946,58625,['tcp']
10.22.16.33,10.10.240.125,46948,58625,['tcp']
10.22.16.33,10.10.240.125,55504,48533,['tcp']
10.22.16.237,10.10.240.104,36550,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,46924,58625,['tcp']
10.22.16.33,10.10.240.125,35014,48533,['tcp']
10.22.16.33,10.10.240.125,46926,58625,['tcp']
10.22.16.33,10.10.240.125,35899,48533,['tcp']
10.22.16.33,10.10.240.125,46934,58625,['tcp']
10.22.16.75,10.10.240.104,36482,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,53154,48533,['tcp']
10.22.16.33,10.10.240.125,46938,58625,['tcp']
10.22.25.81,10.10.240.99,47194,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,46940,58625,['tcp']
10.22.16.100,10.10.240.99,55106,10050,['tcp']
10.22.16.33,10.10.240.125,46746,58625,['tcp']
10.22.16.33,10.10.240.125,56379,48533,['tcp']
10.22.16.33,10.10.240.125,46768,58625,['tcp']
10.22.16.33,10.10.240.125,47584,48533,['tcp']
10.22.16.33,10.10.240.125,46120,58625,['tcp']
10.22.16.33,10.10.240.125,46882,48533,['tcp']
10.22.16.33,10.10.240.125,59710,48533,['tcp']
10.22.16.33,10.10.240.125,46978,58625,['tcp']
10.22.16.33,10.10.240.125,46982,58625,['tcp']
