srcIp,dstIp,srcPort,dstPort,protocol
10.22.25.21,10.10.242.10,41577,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42650,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41073,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42267,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58270,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60697,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39804,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42102,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52355,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58845,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57954,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,33369,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58368,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41721,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39244,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44243,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47896,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36980,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56787,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49789,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34135,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46084,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55281,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40182,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49363,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48079,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39172,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49175,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43331,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56898,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49920,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47186,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60577,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57356,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39181,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59287,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52536,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36996,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52590,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48403,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45970,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35176,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44500,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45372,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36766,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38519,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58799,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42811,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59626,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53725,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59439,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41904,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38762,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59590,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59200,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42125,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53408,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48200,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51562,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57158,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44067,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53206,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39003,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35342,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34186,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53950,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57478,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52643,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,44071,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41285,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55934,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49119,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39928,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,32872,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48534,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48967,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56835,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42908,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55209,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58900,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34687,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48958,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43757,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53858,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47124,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57572,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,54506,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,57109,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50401,53,"['udp', 'dns']"
