srcIp,dstIp,srcPort,dstPort,protocol
10.23.18.80,10.10.240.179,54684,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55896,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,56356,12834,['tcp']
10.23.18.80,10.10.240.179,56618,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,56484,12834,['tcp']
10.23.18.80,10.10.240.179,56554,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,55706,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55318,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55382,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,55446,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,55638,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55958,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55772,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,55838,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,56806,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,56684,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,56874,12834,['tcp']
10.23.18.80,10.10.240.179,56996,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,56934,12834,['tcp']
10.23.18.80,10.10.240.179,56744,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,56022,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,57206,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,57344,12834,['tcp']
10.23.18.80,10.10.240.179,57062,12834,['tcp']
10.23.23.55,10.10.240.122,8090,52620,['tcp']
10.23.18.80,10.10.240.179,57472,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,57136,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,57410,12834,['tcp']
10.23.18.80,10.10.240.179,57538,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,57602,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,57668,12834,['tcp']
10.23.18.80,10.10.240.179,57272,12834,['tcp']
10.23.18.80,10.10.240.179,57802,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,57936,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,57876,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,57734,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58332,12834,['tcp']
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,58006,12834,"['tcp', 'http2']"
10.23.20.121,10.10.240.119,2918,39588,['tcp']
10.23.18.80,10.10.240.179,58076,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58206,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,58270,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,58590,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,58982,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,59048,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58916,12834,['tcp']
10.23.18.80,10.10.240.179,58462,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58656,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58720,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,59176,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,59504,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,59108,12834,['tcp']
10.23.18.80,10.10.240.179,59242,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,59298,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58850,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58528,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58782,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,60332,12834,['tcp']
10.23.18.80,10.10.240.179,60530,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,60792,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60590,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60466,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60724,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60984,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33008,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,60856,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,58400,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60208,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60916,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,32814,12834,['tcp']
10.23.18.80,10.10.240.179,32944,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,59886,12834,['tcp']
10.23.18.80,10.10.240.179,59572,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,59824,12834,['tcp']
10.23.18.80,10.10.240.179,59436,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,59944,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60070,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,60008,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,59366,12834,['tcp']
10.23.18.80,10.10.240.179,59698,12834,['tcp']
10.23.18.80,10.10.240.179,59634,12834,['tcp']
10.23.18.80,10.10.240.179,59764,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60274,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,60396,12834,['tcp']
10.23.18.80,10.10.240.179,60138,12834,['tcp']
10.23.18.80,10.10.240.179,34286,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,34052,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33920,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,34116,12834,['tcp']
10.23.18.80,10.10.240.179,34204,12834,['tcp']
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,34556,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,34430,12834,['tcp']
10.23.18.80,10.10.240.179,34618,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,34356,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,34496,12834,['tcp']
10.23.18.80,10.10.240.179,33984,12834,['tcp']
10.23.18.80,10.10.240.179,60654,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,34812,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,33402,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33534,12834,['tcp']
10.23.18.80,10.10.240.179,33594,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33658,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33788,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33722,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33206,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33144,12834,['tcp']
10.23.18.80,10.10.240.179,33334,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33074,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,58513,['tcp']
10.23.18.80,10.10.240.179,33274,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33854,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,33468,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35260,12834,['tcp']
10.23.18.80,10.10.240.179,34682,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,34936,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35066,12834,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60532,['tcp']
10.23.18.80,10.10.240.179,34876,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35510,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,35578,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,35390,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35324,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35444,12834,['tcp']
10.23.18.80,10.10.240.179,35638,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35002,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36154,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36282,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,35710,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35962,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.105,10.10.240.118,2918,60532,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36024,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,35836,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35772,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35900,12834,['tcp']
10.23.18.80,10.10.240.179,36764,12834,['tcp']
10.23.18.80,10.10.240.179,36826,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36636,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36220,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,36700,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,36490,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36342,12834,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36414,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35134,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,35196,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,36886,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,36570,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,37400,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37532,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37466,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37274,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37082,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60532,['tcp']
10.23.18.80,10.10.240.179,37592,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,37652,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37018,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,37146,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,37212,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37336,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.179,36090,12834,['tcp']
10.23.18.80,10.10.240.179,36954,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37984,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37852,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37916,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37788,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,37720,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.179,38108,12834,['tcp']
10.23.18.80,10.10.240.179,38306,12834,['tcp']
10.23.18.80,10.10.240.179,38568,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38502,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,38240,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38370,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38628,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.179,38434,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38178,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39016,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38046,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39084,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,38752,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38688,12834,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38880,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,39148,12834,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39212,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,39334,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39462,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39532,12834,['tcp']
10.23.18.80,10.10.240.179,39662,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39726,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38948,12834,['tcp']
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,39790,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,38820,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40380,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39604,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,39392,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,39854,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.179,39274,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40046,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40116,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40246,12834,"['tcp', 'http2']"
10.23.18.105,10.10.240.118,2918,60532,['tcp']
10.23.18.105,10.10.240.118,2918,60536,['tcp']
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,38974,2379,"['tcp', 'http2']"
10.23.18.80,10.10.240.99,43924,19092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40560,12834,"['tcp', 'http2']"
