srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,37376,58625,['tcp']
10.22.16.33,10.10.240.125,42273,48533,['tcp']
10.22.16.33,10.10.240.125,37378,58625,['tcp']
10.22.16.33,10.10.240.125,38156,58625,['tcp']
10.22.16.33,10.10.240.125,58685,48533,['tcp']
10.22.16.33,10.10.240.125,38168,58625,['tcp']
10.22.16.33,10.10.240.125,50231,48533,['tcp']
10.22.16.33,10.10.240.125,38170,58625,['tcp']
10.22.16.33,10.10.240.125,37746,58625,['tcp']
10.22.16.33,10.10.240.125,39389,48533,['tcp']
10.22.16.33,10.10.240.125,55418,48533,['tcp']
10.22.16.33,10.10.240.125,38112,58625,['tcp']
10.22.16.33,10.10.240.125,46261,48533,['tcp']
10.22.16.33,10.10.240.125,38120,58625,['tcp']
10.22.30.51,10.10.240.142,42442,9092,['tcp']
10.22.16.33,10.10.240.125,43049,48533,['tcp']
10.22.16.33,10.10.240.125,38124,58625,['tcp']
10.22.16.226,10.10.240.104,41332,12834,['tcp']
10.22.16.33,10.10.240.125,38126,58625,['tcp']
10.22.16.33,10.10.240.125,56430,48533,['tcp']
10.22.16.33,10.10.240.125,38128,58625,['tcp']
10.22.16.33,10.10.240.125,38134,58625,['tcp']
10.22.16.33,10.10.240.125,55931,48533,['tcp']
10.22.16.229,10.10.240.104,38194,12834,['tcp']
10.22.16.33,10.10.240.125,36588,48533,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.25.81,10.10.240.99,40752,8086,"['tcp', 'http']"
10.22.16.75,10.10.240.104,36940,12834,['tcp']
10.22.16.33,10.10.240.125,38076,58625,['tcp']
10.22.16.33,10.10.240.125,37640,58625,['tcp']
10.22.16.33,10.10.240.125,37648,58625,['tcp']
10.22.16.33,10.10.240.125,38088,58625,['tcp']
10.22.16.33,10.10.240.125,39810,48533,['tcp']
10.22.16.33,10.10.240.125,37560,58625,['tcp']
10.22.16.33,10.10.240.125,37970,58625,['tcp']
10.22.16.33,10.10.240.125,52850,48533,['tcp']
10.22.16.33,10.10.240.125,37982,58625,['tcp']
10.22.16.226,10.10.240.104,41316,12834,"['tcp', 'http2']"
10.22.16.131,10.10.240.104,51288,12834,['tcp']
10.22.16.75,10.10.240.104,60842,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,58125,48533,['tcp']
10.22.16.33,10.10.240.123,48204,2181,['tcp']
10.22.16.33,10.10.240.125,37858,58625,['tcp']
10.22.25.81,10.10.240.99,40766,8086,"['tcp', 'http']"
